feature_i,feature_j,mean_abs_pearson,mean_abs_spearman,days_scored,expected_development_days,available_development_days,missing_development_days
PB1_T1,PB6_T10,0.034076036423723886,0.03228419844284132,70,85,70,15
PB1_T1,PB6_T11,0.033855596689089155,0.03326903446228612,70,85,70,15
PB1_T1,PB6_T12,0.037160443665305104,0.03471054796756654,70,85,70,15
PB1_T1,PB7_T1,0.6257659230996226,0.6977991899129854,70,85,70,15
PB1_T1,PB7_T2,0.7734914611914159,0.8640043120706237,70,85,70,15
PB1_T1,PB7_T3,0.6644709234619814,0.6658064753957404,70,85,70,15
PB1_T1,PB7_T4,0.5401887413951528,0.5067023500649511,70,85,70,15
PB1_T1,PB7_T5,0.4657454763987772,0.42564031066480434,70,85,70,15
PB1_T1,PB7_T6,0.41649518504115324,0.37236225181238214,70,85,70,15
PB1_T1,PB7_T7,0.2790744017282221,0.24129983053718382,70,85,70,15
PB1_T1,PB7_T8,0.1997041893182307,0.17301271480230515,70,85,70,15
PB1_T1,PB7_T9,0.16770643436929197,0.14482118699050064,70,85,70,15
PB1_T1,PB7_T10,0.1313573819611415,0.11332714245475356,70,85,70,15
PB1_T1,PB7_T11,0.12190582213138372,0.10443134375683695,70,85,70,15
PB1_T1,PB7_T12,0.08913118903235936,0.07625179946517566,70,85,70,15
PB1_T1,PB8_T1,0.5986382523215268,0.6704776193835819,70,85,70,15
PB1_T1,PB8_T2,0.7414294845379963,0.8356083292206934,70,85,70,15
PB1_T1,PB8_T3,0.6028856314033476,0.6724724759741181,70,85,70,15
PB1_T1,PB8_T4,0.4807151096362497,0.5359657125309104,70,85,70,15
PB1_T1,PB8_T5,0.4146150864208864,0.46334045883918223,70,85,70,15
PB1_T1,PB8_T6,0.37060783903541156,0.41448685484406317,70,85,70,15
PB1_T1,PB8_T7,0.2537789208838177,0.2854214342202777,70,85,70,15
PB1_T1,PB8_T8,0.18525691671559572,0.21124842039870648,70,85,70,15
PB1_T1,PB8_T9,0.1559263428973625,0.1803626460133437,70,85,70,15
PB1_T1,PB8_T10,0.12200548331261779,0.14449139722850024,70,85,70,15
PB1_T1,PB8_T11,0.11300288327889527,0.13430294067997794,70,85,70,15
PB1_T1,PB8_T12,0.08371195423711854,0.10168901689179279,70,85,70,15
PB1_T1,PB9_T1,0.03953968566151233,0.03501371181992362,70,85,70,15
PB1_T1,PB9_T2,0.03953968566151233,0.03501371181992362,70,85,70,15
PB1_T1,PB9_T3,0.03953968566151233,0.03501371181992362,70,85,70,15
PB1_T1,PB9_T4,0.03953968566151233,0.03501371181992362,70,85,70,15
PB1_T1,PB9_T5,0.03953968566151233,0.03501371181992362,70,85,70,15
PB1_T1,PB9_T6,0.03953968566151233,0.03501371181992362,70,85,70,15
PB1_T1,PB9_T7,0.03953968566151233,0.03501371181992362,70,85,70,15
PB1_T1,PB9_T8,0.03953968566151233,0.03501371181992362,70,85,70,15
PB1_T1,PB9_T9,0.03953968566151233,0.03501371181992362,70,85,70,15
PB1_T1,PB9_T10,0.03953968566151233,0.03501371181992362,70,85,70,15
PB1_T1,PB9_T11,0.03953968566151233,0.03501371181992362,70,85,70,15
PB1_T1,PB9_T12,0.03953968566151233,0.03501371181992362,70,85,70,15
PB1_T1,PB10_T1,0.03478313965295514,0.032513806990052414,70,85,70,15
PB1_T1,PB10_T2,0.036611964883621013,0.035075231559506204,70,85,70,15
PB1_T1,PB10_T3,0.039203538732142724,0.03783180070932032,70,85,70,15
PB1_T1,PB10_T4,0.04010011457299775,0.03890853216269585,70,85,70,15
PB1_T1,PB10_T5,0.040394155892185,0.03882850686342952,70,85,70,15
PB1_T1,PB10_T6,0.04078467217079885,0.03998487841297577,70,85,70,15
PB1_T1,PB10_T7,0.03928726809399239,0.03896806249845923,70,85,70,15
PB1_T1,PB10_T8,0.04014644762877484,0.04165676512601389,70,85,70,15
PB1_T1,PB10_T9,0.039264261700210495,0.03991965235664365,70,85,70,15
PB1_T1,PB10_T10,0.037739909276131176,0.03646416129821684,70,85,70,15
PB1_T1,PB10_T11,0.03650735555087338,0.036013467737600585,70,85,70,15
PB1_T1,PB10_T12,0.03639598724863735,0.037946452358125014,70,85,70,15
PB1_T1,PB11_T1,0.03371127180790453,0.032646988292396345,70,85,70,15
PB1_T1,PB11_T2,0.03632903719888684,0.035823321857957925,70,85,70,15
PB1_T1,PB11_T3,0.039481845695931606,0.03949655225075689,70,85,70,15
PB1_T1,PB11_T4,0.04005720625531137,0.040215958641713234,70,85,70,15
PB1_T1,PB11_T5,0.04085842332583661,0.04069713180219827,70,85,70,15
PB1_T1,PB11_T6,0.04067178957496342,0.04077768948957931,70,85,70,15
PB1_T1,PB11_T7,0.039535076625785766,0.040044260277055384,70,85,70,15
PB1_T1,PB11_T8,0.03680987026161682,0.03869295269436484,70,85,70,15
PB1_T1,PB11_T9,0.036824432994244954,0.03803483928528232,70,85,70,15
PB1_T1,PB11_T10,0.03789915233203282,0.0386914385656984,70,85,70,15
PB1_T1,PB11_T11,0.03816842669471763,0.03799643047216217,70,85,70,15
PB1_T1,PB11_T12,0.03842156586821483,0.036669538709596564,70,85,70,15
PB1_T1,PB12_T1,0.9999999695750893,1.0,70,85,70,15
PB1_T1,PB12_T2,0.7073597258235574,0.6563621929103732,70,85,70,15
PB1_T1,PB12_T3,0.41334187253572263,0.36554618199415834,70,85,70,15
PB1_T1,PB12_T4,0.2916731171148828,0.260266206555774,70,85,70,15
PB1_T1,PB12_T5,0.2389585680303569,0.20971202953321214,70,85,70,15
PB1_T1,PB12_T6,0.20769882959392824,0.18344207918138541,70,85,70,15
PB1_T1,PB12_T7,0.1364626504551194,0.11750543614583846,70,85,70,15
PB1_T1,PB12_T8,0.09326548152699776,0.08467135288970395,70,85,70,15
PB1_T1,PB12_T9,0.07855850092912631,0.06925745474451704,70,85,70,15
PB1_T1,PB12_T10,0.062159495664775806,0.05480436994606985,70,85,70,15
PB1_T1,PB12_T11,0.060347307049563995,0.05474548095803614,70,85,70,15
PB1_T1,PB12_T12,0.041984636810223165,0.043148141684761304,70,85,70,15
PB1_T1,PB13_T1,0.9999999433657015,0.9997654053924427,70,85,70,15
PB1_T1,PB13_T2,0.707362411763784,0.6563755429364269,70,85,70,15
PB1_T1,PB13_T3,0.41334415977199873,0.36560400317141933,70,85,70,15
PB1_T1,PB13_T4,0.2916766331843804,0.26033690941484616,70,85,70,15
PB1_T1,PB13_T5,0.23896371304916036,0.20978161736975917,70,85,70,15
PB1_T1,PB13_T6,0.20770566867569898,0.18349800562455582,70,85,70,15
PB1_T1,PB13_T7,0.1364732191481625,0.11756531674040002,70,85,70,15
PB1_T1,PB13_T8,0.09327639258117783,0.08470174242685184,70,85,70,15
PB1_T1,PB13_T9,0.07856754426703984,0.06923179532749481,70,85,70,15
PB1_T1,PB13_T10,0.06216587399853297,0.054857028339004923,70,85,70,15
PB1_T1,PB13_T11,0.06035113320340649,0.05476060383061483,70,85,70,15
PB1_T1,PB13_T12,0.04199730054546765,0.04313581609781694,70,85,70,15
