feature,family,horizon_if_applicable,development_evidence,development_screen_status,eligible_for_ml,reason,mean_pearson_ic,pearson_pct_same_sign,pearson_fdr_reject,pearson_fdr_qvalue,days_scored
PB4_T4,PB,30,"{""mean_pearson_ic"": -0.0153503766324541, ""pearson_fdr_qvalue"": 0.0268476722827166, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6428571428571429}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0153503766324541,0.6428571428571429,True,0.0268476722827166,70
PB4_T5,PB,30,"{""mean_pearson_ic"": -0.015964490203911, ""pearson_fdr_qvalue"": 0.0171093907970689, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6571428571428571}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.015964490203911,0.6571428571428571,True,0.0171093907970689,70
PB4_T6,PB,30,"{""mean_pearson_ic"": -0.0123213870569717, ""pearson_fdr_qvalue"": 0.0584570889566254, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6714285714285714}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0123213870569717,0.6714285714285714,False,0.0584570889566254,70
PB4_T7,PB,30,"{""mean_pearson_ic"": -0.0152301004148868, ""pearson_fdr_qvalue"": 0.0197606715577659, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6142857142857143}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0152301004148868,0.6142857142857143,True,0.0197606715577659,70
PB4_T8,PB,30,"{""mean_pearson_ic"": -0.0192247885054228, ""pearson_fdr_qvalue"": 0.0009880549256073, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6857142857142857}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0192247885054228,0.6857142857142857,True,0.0009880549256073,70
PB4_T9,PB,30,"{""mean_pearson_ic"": -0.0197579734172462, ""pearson_fdr_qvalue"": 0.000638491494095, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7142857142857143}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0197579734172462,0.7142857142857143,True,0.000638491494095,70
PB5_T1,PB,30,"{""mean_pearson_ic"": -0.0122871638461453, ""pearson_fdr_qvalue"": 2.0564817474592415e-05, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7285714285714285}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0122871638461453,0.7285714285714285,True,2.0564817474592415e-05,70
PB5_T10,PB,30,"{""mean_pearson_ic"": -0.0181887396860227, ""pearson_fdr_qvalue"": 0.0018680814582698, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6285714285714286}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0181887396860227,0.6285714285714286,True,0.0018680814582698,70
PB5_T11,PB,30,"{""mean_pearson_ic"": -0.0167434459842908, ""pearson_fdr_qvalue"": 0.0055673302707882, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6142857142857143}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0167434459842908,0.6142857142857143,True,0.0055673302707882,70
PB5_T12,PB,30,"{""mean_pearson_ic"": -0.0243236567941467, ""pearson_fdr_qvalue"": 2.5044911507036743e-05, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7285714285714285}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0243236567941467,0.7285714285714285,True,2.5044911507036743e-05,70
PB5_T2,PB,30,"{""mean_pearson_ic"": -0.0147265812594793, ""pearson_fdr_qvalue"": 0.0001050498146688, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7428571428571429}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0147265812594793,0.7428571428571429,True,0.0001050498146688,70
PB5_T3,PB,30,"{""mean_pearson_ic"": -0.0121072988842609, ""pearson_fdr_qvalue"": 0.0454961864655402, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0121072988842609,0.6,True,0.0454961864655402,70
PB5_T4,PB,30,"{""mean_pearson_ic"": -0.0153352933331346, ""pearson_fdr_qvalue"": 0.0269498430580245, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6428571428571429}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0153352933331346,0.6428571428571429,True,0.0269498430580245,70
PB5_T5,PB,30,"{""mean_pearson_ic"": -0.0159484044438959, ""pearson_fdr_qvalue"": 0.0172348290077125, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6571428571428571}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0159484044438959,0.6571428571428571,True,0.0172348290077125,70
PB5_T6,PB,30,"{""mean_pearson_ic"": -0.0123083319202538, ""pearson_fdr_qvalue"": 0.0587226080960646, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6714285714285714}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0123083319202538,0.6714285714285714,False,0.0587226080960646,70
PB5_T7,PB,30,"{""mean_pearson_ic"": -0.0152132006550934, ""pearson_fdr_qvalue"": 0.0198464912466496, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6142857142857143}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0152132006550934,0.6142857142857143,True,0.0198464912466496,70
PB5_T8,PB,30,"{""mean_pearson_ic"": -0.0192016536634793, ""pearson_fdr_qvalue"": 0.0010008168527231, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6857142857142857}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0192016536634793,0.6857142857142857,True,0.0010008168527231,70
PB5_T9,PB,30,"{""mean_pearson_ic"": -0.0197462833096755, ""pearson_fdr_qvalue"": 0.0006433579318866, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7142857142857143}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0197462833096755,0.7142857142857143,True,0.0006433579318866,70
PB6_T1,PB,30,"{""mean_pearson_ic"": -0.0144120949791044, ""pearson_fdr_qvalue"": 0.000661910937154, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7142857142857143}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0144120949791044,0.7142857142857143,True,0.000661910937154,70
PB6_T10,PB,30,"{""mean_pearson_ic"": -0.0193253409917143, ""pearson_fdr_qvalue"": 0.000409069980357, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7571428571428571}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0193253409917143,0.7571428571428571,True,0.000409069980357,70
PB6_T11,PB,30,"{""mean_pearson_ic"": -0.0212104116010078, ""pearson_fdr_qvalue"": 6.137110291623717e-05, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7571428571428571}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0212104116010078,0.7571428571428571,True,6.137110291623717e-05,70
PB6_T12,PB,30,"{""mean_pearson_ic"": -0.0433039191635478, ""pearson_fdr_qvalue"": 1.0722918255485463e-11, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.8857142857142857}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0433039191635478,0.8857142857142857,True,1.0722918255485463e-11,70
PB6_T2,PB,30,"{""mean_pearson_ic"": -0.0123230467777634, ""pearson_fdr_qvalue"": 0.0306522598737266, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6428571428571429}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0123230467777634,0.6428571428571429,True,0.0306522598737266,70
PB6_T3,PB,30,"{""mean_pearson_ic"": -0.0117706483464251, ""pearson_fdr_qvalue"": 0.0913657179368491, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0117706483464251,0.6,False,0.0913657179368491,70
PB6_T4,PB,30,"{""mean_pearson_ic"": -0.009638362811449, ""pearson_fdr_qvalue"": 0.1540709609861272, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.009638362811449,0.6,False,0.1540709609861272,70
PB6_T5,PB,30,"{""mean_pearson_ic"": -0.009778219748174, ""pearson_fdr_qvalue"": 0.1565858994825086, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5857142857142857}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.009778219748174,0.5857142857142857,False,0.1565858994825086,70
PB6_T6,PB,30,"{""mean_pearson_ic"": -0.0120367648241248, ""pearson_fdr_qvalue"": 0.065716039646942, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5714285714285714}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0120367648241248,0.5714285714285714,False,0.065716039646942,70
PB6_T7,PB,30,"{""mean_pearson_ic"": -0.0179047255721992, ""pearson_fdr_qvalue"": 0.0012743624588435, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0179047255721992,0.7,True,0.0012743624588435,70
PB6_T8,PB,30,"{""mean_pearson_ic"": -0.0155925220545651, ""pearson_fdr_qvalue"": 0.0058353391434168, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6285714285714286}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0155925220545651,0.6285714285714286,True,0.0058353391434168,70
PB6_T9,PB,30,"{""mean_pearson_ic"": -0.0162132788923662, ""pearson_fdr_qvalue"": 0.0019038112296854, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6857142857142857}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0162132788923662,0.6857142857142857,True,0.0019038112296854,70
PB7_T1,PB,30,"{""mean_pearson_ic"": -0.0070149499860088, ""pearson_fdr_qvalue"": 0.0003508082174521, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0070149499860088,0.7,True,0.0003508082174521,70
PB7_T10,PB,30,"{""mean_pearson_ic"": -0.0141242872402415, ""pearson_fdr_qvalue"": 0.0069251713837079, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6571428571428571}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0141242872402415,0.6571428571428571,True,0.0069251713837079,70
PB7_T11,PB,30,"{""mean_pearson_ic"": -0.0126017496166234, ""pearson_fdr_qvalue"": 0.0194088670472177, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6714285714285714}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0126017496166234,0.6714285714285714,True,0.0194088670472177,70
PB7_T12,PB,30,"{""mean_pearson_ic"": -0.0159565604296286, ""pearson_fdr_qvalue"": 0.0070264782413345, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0159565604296286,0.7,True,0.0070264782413345,70
PB7_T2,PB,30,"{""mean_pearson_ic"": -0.0081662819912317, ""pearson_fdr_qvalue"": 0.0023844582813198, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6571428571428571}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0081662819912317,0.6571428571428571,True,0.0023844582813198,70
PB7_T3,PB,30,"{""mean_pearson_ic"": -0.0111791666157242, ""pearson_fdr_qvalue"": 0.0037810971647944, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0111791666157242,0.7,True,0.0037810971647944,70
PB7_T4,PB,30,"{""mean_pearson_ic"": -0.0101803334525162, ""pearson_fdr_qvalue"": 0.0254491729841371, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6714285714285714}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0101803334525162,0.6714285714285714,True,0.0254491729841371,70
PB7_T5,PB,30,"{""mean_pearson_ic"": -0.0080494405896907, ""pearson_fdr_qvalue"": 0.0851071299234049, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6428571428571429}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0080494405896907,0.6428571428571429,False,0.0851071299234049,70
PB7_T6,PB,30,"{""mean_pearson_ic"": -0.0062939439892315, ""pearson_fdr_qvalue"": 0.1789910222269703, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6714285714285714}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0062939439892315,0.6714285714285714,False,0.1789910222269703,70
PB7_T7,PB,30,"{""mean_pearson_ic"": -0.0066132546009895, ""pearson_fdr_qvalue"": 0.165096711835591, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5857142857142857}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0066132546009895,0.5857142857142857,False,0.165096711835591,70
PB7_T8,PB,30,"{""mean_pearson_ic"": -0.0104372850323639, ""pearson_fdr_qvalue"": 0.0353914586775895, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6142857142857143}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0104372850323639,0.6142857142857143,True,0.0353914586775895,70
PB7_T9,PB,30,"{""mean_pearson_ic"": -0.0102571388928086, ""pearson_fdr_qvalue"": 0.0401846118474359, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.5857142857142857}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0102571388928086,0.5857142857142857,True,0.0401846118474359,70
PB8_T1,PB,30,"{""mean_pearson_ic"": -0.0076167822127356, ""pearson_fdr_qvalue"": 0.0001487500407692, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6714285714285714}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0076167822127356,0.6714285714285714,True,0.0001487500407692,70
PB8_T10,PB,30,"{""mean_pearson_ic"": -0.0111556199961806, ""pearson_fdr_qvalue"": 0.0166083729244562, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6428571428571429}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0111556199961806,0.6428571428571429,True,0.0166083729244562,70
PB8_T11,PB,30,"{""mean_pearson_ic"": -0.0094549670396718, ""pearson_fdr_qvalue"": 0.0478054612944644, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6142857142857143}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0094549670396718,0.6142857142857143,True,0.0478054612944644,70
PB8_T12,PB,30,"{""mean_pearson_ic"": -0.0136722473620202, ""pearson_fdr_qvalue"": 0.0087594431457655, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6714285714285714}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0136722473620202,0.6714285714285714,True,0.0087594431457655,70
PB8_T2,PB,30,"{""mean_pearson_ic"": -0.008498538081556, ""pearson_fdr_qvalue"": 0.0015403676581351, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6571428571428571}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.008498538081556,0.6571428571428571,True,0.0015403676581351,70
PB8_T3,PB,30,"{""mean_pearson_ic"": -0.0105085059499968, ""pearson_fdr_qvalue"": 0.0071860499844228, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0105085059499968,0.7,True,0.0071860499844228,70
PB8_T4,PB,30,"{""mean_pearson_ic"": -0.0104861320201483, ""pearson_fdr_qvalue"": 0.0191130634997049, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6285714285714286}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0104861320201483,0.6285714285714286,True,0.0191130634997049,70
PB8_T5,PB,30,"{""mean_pearson_ic"": -0.0092149011133038, ""pearson_fdr_qvalue"": 0.0444616885276904, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6428571428571429}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0092149011133038,0.6428571428571429,True,0.0444616885276904,70
PB8_T6,PB,30,"{""mean_pearson_ic"": -0.0073803922084576, ""pearson_fdr_qvalue"": 0.1004859876673542, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6571428571428571}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0073803922084576,0.6571428571428571,False,0.1004859876673542,70
PB8_T7,PB,30,"{""mean_pearson_ic"": -0.0058867393982595, ""pearson_fdr_qvalue"": 0.1876749826286921, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5571428571428572}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0058867393982595,0.5571428571428572,False,0.1876749826286921,70
PB8_T8,PB,30,"{""mean_pearson_ic"": -0.008065360037845, ""pearson_fdr_qvalue"": 0.070906939451072, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5857142857142857}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.008065360037845,0.5857142857142857,False,0.070906939451072,70
PB8_T9,PB,30,"{""mean_pearson_ic"": -0.0089252199627378, ""pearson_fdr_qvalue"": 0.0465483580998312, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.5857142857142857}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0089252199627378,0.5857142857142857,True,0.0465483580998312,70
PB9_T1,PB,30,"{""mean_pearson_ic"": -0.0645923121948588, ""pearson_fdr_qvalue"": 5.062643492557023e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",eligible,True,development pearson_fdr_reject AND pearson_pct_same_sign >= 0.70 AND abs(mean_pearson_ic) >= 0.05,-0.0645923121948588,0.9285714285714286,True,5.062643492557023e-21,70
PB9_T10,PB,30,"{""mean_pearson_ic"": -0.0645923121948588, ""pearson_fdr_qvalue"": 5.062643492557023e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",eligible,True,development pearson_fdr_reject AND pearson_pct_same_sign >= 0.70 AND abs(mean_pearson_ic) >= 0.05,-0.0645923121948588,0.9285714285714286,True,5.062643492557023e-21,70
PB9_T11,PB,30,"{""mean_pearson_ic"": -0.0645923121948588, ""pearson_fdr_qvalue"": 5.062643492557023e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",eligible,True,development pearson_fdr_reject AND pearson_pct_same_sign >= 0.70 AND abs(mean_pearson_ic) >= 0.05,-0.0645923121948588,0.9285714285714286,True,5.062643492557023e-21,70
PB9_T12,PB,30,"{""mean_pearson_ic"": -0.0645923121948588, ""pearson_fdr_qvalue"": 5.062643492557023e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",eligible,True,development pearson_fdr_reject AND pearson_pct_same_sign >= 0.70 AND abs(mean_pearson_ic) >= 0.05,-0.0645923121948588,0.9285714285714286,True,5.062643492557023e-21,70
PB9_T2,PB,30,"{""mean_pearson_ic"": -0.0645923121948588, ""pearson_fdr_qvalue"": 5.062643492557023e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",eligible,True,development pearson_fdr_reject AND pearson_pct_same_sign >= 0.70 AND abs(mean_pearson_ic) >= 0.05,-0.0645923121948588,0.9285714285714286,True,5.062643492557023e-21,70
PB9_T3,PB,30,"{""mean_pearson_ic"": -0.0645923121948588, ""pearson_fdr_qvalue"": 5.062643492557023e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",eligible,True,development pearson_fdr_reject AND pearson_pct_same_sign >= 0.70 AND abs(mean_pearson_ic) >= 0.05,-0.0645923121948588,0.9285714285714286,True,5.062643492557023e-21,70
PB9_T4,PB,30,"{""mean_pearson_ic"": -0.0645923121948588, ""pearson_fdr_qvalue"": 5.062643492557023e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",eligible,True,development pearson_fdr_reject AND pearson_pct_same_sign >= 0.70 AND abs(mean_pearson_ic) >= 0.05,-0.0645923121948588,0.9285714285714286,True,5.062643492557023e-21,70
PB9_T5,PB,30,"{""mean_pearson_ic"": -0.0645923121948588, ""pearson_fdr_qvalue"": 5.062643492557023e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",eligible,True,development pearson_fdr_reject AND pearson_pct_same_sign >= 0.70 AND abs(mean_pearson_ic) >= 0.05,-0.0645923121948588,0.9285714285714286,True,5.062643492557023e-21,70
PB9_T6,PB,30,"{""mean_pearson_ic"": -0.0645923121948588, ""pearson_fdr_qvalue"": 5.062643492557023e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",eligible,True,development pearson_fdr_reject AND pearson_pct_same_sign >= 0.70 AND abs(mean_pearson_ic) >= 0.05,-0.0645923121948588,0.9285714285714286,True,5.062643492557023e-21,70
PB9_T7,PB,30,"{""mean_pearson_ic"": -0.0645923121948588, ""pearson_fdr_qvalue"": 5.062643492557023e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",eligible,True,development pearson_fdr_reject AND pearson_pct_same_sign >= 0.70 AND abs(mean_pearson_ic) >= 0.05,-0.0645923121948588,0.9285714285714286,True,5.062643492557023e-21,70
PB9_T8,PB,30,"{""mean_pearson_ic"": -0.0645923121948588, ""pearson_fdr_qvalue"": 5.062643492557023e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",eligible,True,development pearson_fdr_reject AND pearson_pct_same_sign >= 0.70 AND abs(mean_pearson_ic) >= 0.05,-0.0645923121948588,0.9285714285714286,True,5.062643492557023e-21,70
PB9_T9,PB,30,"{""mean_pearson_ic"": -0.0645923121948588, ""pearson_fdr_qvalue"": 5.062643492557023e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",eligible,True,development pearson_fdr_reject AND pearson_pct_same_sign >= 0.70 AND abs(mean_pearson_ic) >= 0.05,-0.0645923121948588,0.9285714285714286,True,5.062643492557023e-21,70
PV1_T1,PV,30,"{""mean_pearson_ic"": 0.0003317489137049, ""pearson_fdr_qvalue"": 0.877219688088729, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5714285714285714}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0003317489137049,0.5714285714285714,False,0.877219688088729,70
PV1_T10,PV,30,"{""mean_pearson_ic"": 0.0060542865832762, ""pearson_fdr_qvalue"": 0.2354264849654605, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5142857142857142}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0060542865832762,0.5142857142857142,False,0.2354264849654605,70
PV1_T11,PV,30,"{""mean_pearson_ic"": 0.0064197852758104, ""pearson_fdr_qvalue"": 0.2241025297678736, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5714285714285714}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0064197852758104,0.5714285714285714,False,0.2241025297678736,70
PV1_T12,PV,30,"{""mean_pearson_ic"": -0.0036941235054753, ""pearson_fdr_qvalue"": 0.4612770264419545, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5857142857142857}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0036941235054753,0.5857142857142857,False,0.4612770264419545,70
PV1_T2,PV,30,"{""mean_pearson_ic"": 0.0005156883147833, ""pearson_fdr_qvalue"": 0.8324855840654333, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5857142857142857}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0005156883147833,0.5857142857142857,False,0.8324855840654333,70
PV1_T3,PV,30,"{""mean_pearson_ic"": -0.0003770851553345, ""pearson_fdr_qvalue"": 0.8976247347733654, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5142857142857142}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0003770851553345,0.5142857142857142,False,0.8976247347733654,70
PV1_T4,PV,30,"{""mean_pearson_ic"": 0.0052474377408018, ""pearson_fdr_qvalue"": 0.151735432327295, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5571428571428572}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0052474377408018,0.5571428571428572,False,0.151735432327295,70
PV1_T5,PV,30,"{""mean_pearson_ic"": 0.0059115087295749, ""pearson_fdr_qvalue"": 0.1735758356559711, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5285714285714286}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0059115087295749,0.5285714285714286,False,0.1735758356559711,70
PV1_T6,PV,30,"{""mean_pearson_ic"": 0.0059596455172538, ""pearson_fdr_qvalue"": 0.1571674451708406, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0059596455172538,0.6,False,0.1571674451708406,70
PV1_T7,PV,30,"{""mean_pearson_ic"": 0.0055195552260979, ""pearson_fdr_qvalue"": 0.1389556385758404, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5714285714285714}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0055195552260979,0.5714285714285714,False,0.1389556385758404,70
PV1_T8,PV,30,"{""mean_pearson_ic"": 0.0070187392077311, ""pearson_fdr_qvalue"": 0.1034721243079646, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5714285714285714}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0070187392077311,0.5714285714285714,False,0.1034721243079646,70
